,raw_idx,tweet_id,tweet_text,verifiable,verifiable_numeric,false_info,false_info_numeric,interest_to_public,interest_to_public_numeric,general_harm,general_harm_numeric,attention_to_fact_check,attention_to_fact_check_numeric,weighted_score
271,268,1369955626219094016,[Analysis] #CoronaCrisis &amp; #Politics: #CovidVaccines and the competition between independent and politicised models of regulation. The regulatory approaches used to approve Covid-19 vaccines vary substantially across different countries | Europp – LSE Blog https://t.co/uoSOLJTta3,1,0.6357207526289844,1,0.12862068839822116,1,0.9244701295148072,1,0.2252966648377578,1,0.8220963908418206,2.736204626221591
147,71,1370366466797735936,"In just over a month, CVS and other chains have greatly expanded access to vaccines through the Federal Retail Pharmacy program. Initially with 11 states, CVS is now administering vaccines in nearly 1,200 stores across 29 states. (h/t @KateSullivanDC) https://t.co/0hTqW3txI6 https://t.co/QFKLxg5lsn",1,0.8548935710654515,1,0.03702927472408235,1,0.8104745390918956,1,0.044419271584607234,1,0.9799538039796912,2.726770460445728
209,68,1370676009314381824,A huge well done to the staff at Len Ironside who recently received their COVID Vaccines and filmed and photographed themselves to demonstrate to people with learning difficulties that the vaccine is not scary and does not hurt ⭐ https://t.co/MQAY5A8HWQ,1,0.6658967774796376,1,0.17099121140047613,1,0.9645965860360506,1,0.042539575710392574,1,0.882078896301916,2.726103046928473
220,43,1370779989495312384,"Amid scepticism &amp; Chinese machinations, India's #Covid_19 Vaccines get Quad endorsement and support; India to produce billions of vaccine for the so-called developed countries. https://t.co/JzactwQSem via @eOrganiser",1,0.7650929955032338,1,0.1308017954402394,1,0.8698522793741595,1,0.09820040192806845,1,0.8612059696516945,2.7251534418973957
299,236,1368727730263650304,Real-world #COVIDVaccine data. Retrospective cohort study in HCW (Israel) rate reductions expressed for day 1-14 &amp; day 15-18 after 1st dose. 'Early rate reductions of SARS-CoV-2 infection and COVID-19 in BNT162b2 vaccine recipients' https://t.co/E9mFYHZdLc,1,0.9237934697213356,1,0.3222748215304959,1,0.8129285022654388,1,0.11614253769126881,1,0.5395414744209458,2.714680805629485
224,119,1369749539154919424,"This afternoon, I’m hosting an event with the CEOs of Johnson &amp; Johnson and Merck to discuss our historic partnership to produce more COVID-19 vaccines. Tune in. https://t.co/S3OxWrOUgt",1,0.7042018314357246,1,0.17404564180924176,1,0.9507275056046822,1,0.05595302350509579,1,0.8296946210042959,2.7146226233590403
202,445,1370373393040744448,"Dr. Anthony Fauci says we'll have enough vaccines for everyone to be vaccinated by the end of May, and cases are on the downtrend. @DrNinaRadcliff says she is cautiously optimistic. https://t.co/skrDWIrcSf https://t.co/Q7PCvgtZUK",1,0.8170465621039558,1,0.04771534512371023,1,0.8608515589824517,1,0.14322051075998554,1,0.8442262599695146,2.7130602369396177
257,395,1274313247844425728,"This is devastating: Our analysis shows that with the same actions actually taken by other nations large and small, from East and West, the U.S. could have prevented 70% to 99% of its Covid-19 deaths. This has been a needless tragedy. https://t.co/Xi7JEJ89Ox via @statnews",1,0.7650316925515127,1,0.13212430046435053,1,0.8856849280688113,1,0.1646845525148002,1,0.7623512535420179,2.7098767271414927
212,442,1369075462811639808,"Each of the COVID-19 vaccines is safe and highly effective at preventing severe illness, hospitalization and death. Visit https://t.co/Nnitom3NGo to read about the new guidance from CDC for people who’ve been fully vaccinated",1,0.6162925742433111,1,0.14350831712458356,1,0.9058023662417222,1,0.059860132168843005,1,0.9841965793956036,2.709659969174063
303,295,1370133326963556352,".@GovDanMcKee's proposed budget sets aside $24 million for administering vaccines and $88 million for COVID-19 testing, reports @FitzProv for @Globe_RI. https://t.co/rda5tqrf27",1,0.6358079477806263,1,0.2561274652831069,1,0.6944125022320453,1,0.2035508593899653,1,0.9183426410979344,2.7082414157836783
232,472,1369264249072218112,Civil rights activist and United Farm Workers Co-founder @DoloresHuerta tells @Lawrence that it’s important that states prioritize farmworkers for the Covid-19 vaccines because “these are the people that are putting the food on your table.” https://t.co/F3HNeNHnlg https://t.co/0gdLY5Axgz,1,0.941190339268058,1,0.10355882926098703,1,0.7313845194132353,1,0.1391488014914244,1,0.7914383330855702,2.7067208225192747
196,103,1370539755046375424,"This is a must-read that adds both a much needed nuanced view on USA-China clashes, an account of the consequences of an enclosed and increasingly privatized science (see also our #tripswaiver being impeded at WTO for covid-19 vaccines) and how racism is part of this. Congrats! https://t.co/49ZH98lXuO",1,0.8578924388751392,1,0.07009939989552083,1,0.7771751125952726,1,0.09092249917777517,1,0.903501153033498,2.6995906035772057
206,337,1369045265353637888,"You may have heard a lot about COVID-19 vaccines, and you may have questions. COVID-19 vaccines do not have live virus in them, and they cannot give you COVID-19. When you have the facts, you can make informed decisions for yourself and your family. https://t.co/2zSYkvEFHZ https://t.co/XPGnEzD0fg",1,0.6317705184944623,1,0.04919375915091162,1,0.975623164095085,1,0.13330755387741888,1,0.9089611630198192,2.698856158637697
255,299,1369336226147225600,"Greene's move also delayed a vote on the VA VACCINE Act, legislation intended to help provide COVID-19 vaccines to veterans and their caregivers. GOP’s frustration with Marjorie Taylor Greene grows after she derails votes on uncontroversial legislation https://t.co/8CsTsC1YS9",1,0.6622273865102546,1,0.17512860342078684,1,0.907021281516855,1,0.10655651453109694,1,0.8470972759087912,2.6980310618877845
184,74,1368439521897947136,"Day 52 of https://t.co/JrD5mb4TAN and I have the update baton. It's been a busy few days, but we still did the same thing we do every day: call hundreds of medical professionals to confirm ground truth about the availability of the covid-19 vaccines. Lots of work starting: https://t.co/RZtBmAvAjJ",1,0.7146594656785659,1,0.035211461896646035,1,0.8975107918552381,1,0.09082467185543996,1,0.9573340649569464,2.6955404562428367
331,259,1289504049448881920,"RUSSIA: Country is planning for mass coronavirus vaccination campaign in October, after a Russian vaccine passed clinical trials.",1,0.9384349380017936,1,0.4505352490696921,1,0.5692468574915415,1,0.5733453894789572,1,0.15446775879422425,2.6860301928362085
167,281,1369854341369245696,"Waiting longer than six weeks between the first and second dose of the AstraZeneca COVID-19 vaccine results in a higher efficacy rate, according to experts. https://t.co/kMxWPlWpoG @LaurenRobertsNT https://t.co/2XZNVeZJ9d",1,0.9814650508713418,1,0.047348698862301974,1,0.7894548069867716,1,0.030762909069034006,1,0.8291369682053888,2.678168433994838
195,102,1369751161197142016,"ICYMI: New Yorkers age 60 and up are now eligible for the COVID vaccine. The vaccines are safe, effective &amp; free. If you're eligible, book your appointment today: https://t.co/nGVJXXouUG https://t.co/WnOwl0dzhx",1,0.8971149772380613,1,0.11064393036544695,1,0.6628349010445553,1,0.023846759252382443,1,0.9833224585689596,2.6777630264694054
429,325,1274317877185785856,#coronavirus isn’t done with us even if @realDonaldTrump wants to be done with it. The #TrumpRallyTulsa is reckless and shows his disregard for human life. He’s admitted defeat because managing the #pandemic is too hard for him. Please #WearAMask and practice #SocialDistancing. https://t.co/cilMeYnJ5s,1,0.33075322794998496,1,0.28688611160427624,1,0.8119035424933638,1,0.84063506486397,1,0.40708751176110214,2.677265458672697
150,147,1370932727990644736,"Dr. Cynthia Kudji-Sylvester and daughter Dr. Jasmine Kudji both graduated medical school last spring. In the time since, they have started their new careers at the same hospital, learned more about each other and received their Covid-19 vaccines. https://t.co/fOnCvoZjDf",1,0.8863370330142536,1,0.01621625701672158,1,0.843172652984816,1,0.017504919729696367,1,0.9096747697618752,2.672905632507363
239,5,1370395424209653504,"Most people report some side effects from the #COVID19 vaccines, which are usually signs that the body is building protection. Common side effects include soreness or swelling on the arm where you got the shot, headache, body aches, tiredness and fever: https://t.co/kMzdj6bxMW https://t.co/cqyBmogTlL",1,0.9727563625754192,1,0.1319632010573486,1,0.6785477261489111,1,0.08267083679055642,1,0.8024966661606692,2.6684347927329046
298,304,1370011630445158400,"For UK healthcare professionals only. Join us for a lively expert panel discussion on COVID-19 vaccines and variants and the implications for IMID patients and services. 17 March 2021, 18:30–19:30 REGISTER NOW: https://t.co/mTNysbMyEe CPD accreditation has been applied for.",1,0.5170961003343875,1,0.05981401874151515,1,0.9287672318411768,1,0.3292946815341494,1,0.8308617995819758,2.6658338320332047
149,293,1369739931371896832,"One year into the pandemic, we’re still racing to respond to the needs. We’re facing new strains of the coronavirus in Southern Africa and Brazil. And we’re calling for equitable global access to Covid-19 vaccines. The latest on our Covid response: https://t.co/h9J7COYmtT https://t.co/mttvdpaf25",1,0.6935803883418357,1,0.019078226212912774,1,0.9569977279968782,1,0.00488451735305484,1,0.9904067663585996,2.664947626263281
226,404,1367137080665636864,Vaccine trials are not all alike and occurred at different stages in the pandemic. Limited sample sizes mean hospitalizations and deaths may still occur in large-scale vaccination programs. https://t.co/KxPzkDad1w,1,0.9852962925898012,1,0.15474686202973187,1,0.7517937671413488,1,0.03242760450005555,1,0.7392914719699208,2.6635559982308585
453,350,1262437311117250304,USA: Coronavirus vaccine trial by Moderna shows promising initial results. 8 of the 8 initial participants developed neutralizing antibodies to Covid-19.,1,0.8531380557841705,1,0.42630025778060077,1,0.7069679242152705,1,0.24813300888527445,1,0.42872894339520173,2.663268190060518
213,373,1367963746241552384,"“There are over 8k family doctors across Ontario. In the fall, many of our clinics vaccinated more than 46 people/hour at dedicated flu shot clinics with doctors working together with nurses, clerical, volunteers, and other. We know we can do the same with the COVID-19 vaccines.” https://t.co/ON5oZaxUgC",1,0.7005147566521159,1,0.13448555459463174,1,0.8780780240780001,1,0.022447504138447205,1,0.9264150700244148,2.6619409094876096
169,375,1370472234125512704,"The most common side effects to COVID-19 vaccines include fever, chills, headache, nausea, body aches, fatigue and pain at the site of the injection. Read more here: https://t.co/Cmco0hOmVw. #OCCOVID19 https://t.co/SvXg1legRy",1,0.7921535278651849,1,0.037728950378078774,1,0.8392302556327209,1,0.02698932463280379,1,0.9649679920282644,2.661070050537053
294,397,1370097497247465472,"ASN, @ERAEDTA, and @ISNkidneycare urge immediate prioritization of #COVID19 vaccine distribution to people undergoing #dialysis treatment throughout the world. https://t.co/GOHqVhh16k",1,0.728091171140301,1,0.2052817683134731,1,0.7698481195460961,1,0.15063948525668525,1,0.807208290132693,2.6610688343892486
301,314,1236535783605121024,"THREAD: Fri Jan 31, 2020, a few weeks before #Coronavirus has officially spread to other countries (which led to the bad stock market week Feb 24-Feb 28), the Trump Admin announced travel restrictions on China. Here is some of the reporting it generated. Take Politico of 2/4/20.",1,0.993003681633224,1,0.6015953731221756,1,0.6564358234384875,1,0.055972958123157834,1,0.3503234921363212,2.657331328453366
393,235,1370465753212854272,"How one Latina’s search for a COVID-19 vaccine became a bureaucratic nightmare. A lot of Latinos are afraid to get the vaccines. And having these problems with everything—call here, call there, get put on the list—ugh, no way!” https://t.co/1tyTDxv3hB by @JoeyPeters.",1,0.490344056779319,1,0.33644480752776573,1,0.8463945883225281,1,0.05254147626354955,1,0.9308515677323276,2.65657649662549
172,358,1370481085591785472,💯 All three vaccines have been shown in clinical trials to be 100% effective against hospitalization&amp; death related to COVID-19 💪🏽 The best vaccine to get is the one that is immediately available to you Learn more about our vaccine sites and eligibility: https://t.co/5TXMi5gdLy,1,0.965659850743384,1,0.05032757534573484,1,0.9772462764065242,1,0.009777787036278851,1,0.6517108532621926,2.6547223427941145
189,363,1368255068663934720,"COVID-19 vaccines are now available to West Virginia residents ages 50+, education workers age 40-50, and ages 16+ with certain medical conditions. Register at https://t.co/DMGwRw1FAo. #CommunityImmunityWV https://t.co/7aLk3CCk5X",1,0.7901479125211646,1,0.07130607615597062,1,0.7982326850706033,1,0.026252965875459222,1,0.968049761437059,2.6539894010602567
174,247,1370073456906231808,Logistics supply chains have delivered. More than 300 million vaccine doses have been distributed and administered. . . . #vaccine #logistics #transportation #covid_19 #covid #freight #CovidVaccine https://t.co/yDOnoR3vef,1,0.905496312756211,1,0.029348663628195215,1,0.8414492460365178,1,0.038362549703961024,1,0.8383690964353266,2.6530258685602117
448,329,1293105354469830656,JUST IN: Putin says his own daughter has been vaccinated with new coronavirus vaccine,1,0.91899336148915,1,0.3819941175411776,1,0.6520922371169906,1,0.43865244836465767,1,0.25755660465007946,2.6492887691620552
325,36,1369690170971226112,"“We can’t beat COVID without vaccine equity. Our world will not recover fast enough without vaccine equity, this is clear.” Many countries are not willing to play along. https://t.co/ttC9xTflRL",1,0.9454171583177264,1,0.2641620067513736,1,0.5533577958141734,1,0.23787286825857512,1,0.6434171507719729,2.6442269799138214
269,260,1369032701483888640,".@VCU Professor Jeanine Guidry has a point. If we are going to beat #COVID19 with vaccine, we have to approach the vax decision from the perspective of our patients. And for the record, the needles are small, and you don't have to watch! https://t.co/zQSYDlA17V",1,0.6498739146881469,1,0.09538871587313558,1,0.9559281461237332,1,0.15561336658831793,1,0.7835899920357834,2.6403941353091174
355,323,1370748735202951168,Over 200 people have died after having the AZ vaccine and 200 after the Pfizer (along with some other pretty adverse effects such as heart attacks/blindness etc). AstraZeneca’s experimental COVID vaccines are banned in 9 countries... https://t.co/cCUxsOUTL7,1,0.996261799920776,1,0.38125964074722773,1,0.9037450256678344,1,0.3039340173069873,1,0.05108730172848297,2.6362877853713083
276,320,1370223051028229888,"As COVID-19 vaccines become more widely available, some of Hollywood's biggest stars are eligible for shots and sharing their experiences. https://t.co/VVpC5SW6mJ",1,0.7321738186086771,1,0.1701432818437072,1,0.687453298185268,1,0.09187455586068338,1,0.9520554959253084,2.6337004504236443
307,493,1369554739487203328,"Mr Onassis Tloubatla and Ms Bahar Demircan pay a courtesy visit to the South African Istanbul Honorary Consul, Mr Remzi Gür on the latest updates regarding Covid-19, vaccines and the economic situation in South Africa. https://t.co/RTdv9kQUtZ",1,0.5892904506083195,1,0.2860677075004261,1,0.94710141828828,1,0.12088438421042691,1,0.6880492899061321,2.631393250513584
191,458,1368305386101432320,"We’ve crossed a monumental milestone in the fight against COVID-19. @GovEvers and @POTUS have worked hard to make sure our state has its fair share of vaccines and that everyone has access to one, but this battle isn’t over yet. Mask up and stay safe! https://t.co/f54Q7cUhZJ",1,0.6191627767349558,1,0.014327670171849438,1,0.9544283160586592,1,0.0627788481966488,1,0.9792005269735256,2.6298981381356388
193,12,1370443379113402368,"Communique of the Coordinating Bureau of the Non-Aligned Movement on affordable, timely, equitable and universal access by all countries to COVID-19 vaccines. 👉 https://t.co/9dUdqZeXSD https://t.co/Duu4OWCvkx",1,0.7568407498132567,1,0.024512353569707157,1,0.8440427988353375,1,0.05491441345835879,1,0.9440213949382462,2.624331710614906
225,108,1368879170432958464,Read about the process of how vaccines are developed and updates on how vaccines will be distributed in the Philippines. READ: https://t.co/SZ3vt6htwv Written by Trisha Benzon Illustrated by Paolo Paramio,1,0.7475058749490037,1,0.10862153650469109,1,0.7610425453005717,1,0.031920871358290026,1,0.9734216773411908,2.6225125054537473
258,138,1370263032878669824,Vaccinologist Melvin Sanicas (@Vaccinologist) listed down and compared the efficacy rates from clinical trials of seven COVID-19 vaccine brands eyed by the Philippines and their types: https://t.co/oNfryAQ3Vb,1,0.7878406221583746,1,0.13843592691658335,1,0.7980455547815779,1,0.0705978162043096,1,0.8271167684744043,2.6220366885352497
428,209,1241117279556902912,A message from the Ministry of Information “The General Public is hereby urged to disregard any voice note circulating on WhatsApp that a helicopter will spray ‘antivirus’ throughout the Nation by 11:00 pm. This news is fake and should be disregarded in its entirety.” RT #COVID19,1,0.9588595670565024,1,0.32788160784696896,1,0.6960748772159387,1,0.24856585621841398,1,0.3849007828420473,2.6162826911798716
339,449,1368158411221835520,"Just discovered: if you're over 55 and haven't been called by your GP surgery for a COVID vaccine, you can go to NHS Website &amp; see if there's centres near you, where you can book your vaccines. 💉👍",1,0.4509889154011759,1,0.6012913080139216,1,0.7406272685584042,1,0.15312105142848564,1,0.6645633734916668,2.610591916893654
430,390,1369768531189981184,"Yes, @MacGlobalNexus researchers are racing to beat COVID– 19, developing vaccines, and creating better PPE. But they’re also sharing their expertise to shape better policy that informs Canada’s COVID–19 response and safeguards Canadians’ health. https://t.co/08xUuJx1Y9",1,0.3536474833648019,1,0.3032317613107448,1,0.9037778030606948,1,0.30441708723173655,1,0.7443526974923248,2.609426832460303
329,330,1274215202221772800,"Yesterday my gun man has been tested positive with corona. I've taken test along with my family &amp; karyakartas, report is expected in 2 days. Increase your immune system to defeat #corona request all to perform yoga, exercise &amp; guidelines of Aayush mantralaya. https://t.co/14xNcjLbN4",1,0.824732858227217,1,0.4650855854158008,1,0.6615158029528562,1,0.03013999572813597,1,0.6263956054864279,2.607869847810438
432,190,1363534236330917888,"The COVID-19 vaccines are safe. I’ve had mine, my mum’s had hers, and when it’s your turn, I urge you to have yours too. https://t.co/ZG1X1UEKnT",1,0.492350036718443,1,0.2619925226182662,1,0.7691469790702532,1,0.21247574424321625,1,0.8711664865159281,2.6071317691661067
412,364,1369597662195032064,The Toronto Star vaccine gap tracker tracks the number of vaccines Ontario and Canada are administering everyday and what we need to be administering to meet stated goals: https://t.co/kFE9tGGEmT,1,0.46554640995439334,1,0.2145630403711717,1,0.916968004348626,1,0.19238758797540545,1,0.8152705496728098,2.6047355923224065
305,106,1369923125668937728,"“Our best choices staying safe from COVID-19 is to have vaccines, diagnostics and treatments that are available for all. No one is safe from COVID—19 until everyone is safe”~ @Winnie_Byanyima #PeopleBeforeProfits #PeoplesVaccine @ActionAid @NNandujja https://t.co/BwcBcHFHMl",1,0.5163025418109303,1,0.2754183877551427,1,0.7203265350005907,1,0.09929633173537067,1,0.993105076314269,2.6044488726163033
192,469,1370147527740297216,Several former presidents and former first ladies are appearing in a national ad campaign aimed at building confidence in COVID-19 vaccines. https://t.co/BKjRrPyJb0 https://t.co/cLAUylXbGY,1,0.9629524293771382,1,0.02691899509453599,1,0.654252058046086,1,0.03110053320891004,1,0.928904047518716,2.604128063245386
323,385,1368939571522596864,"Starting later this month, thousands more Ohioans — including Cincinnati residents — will be able to get COVID-19 vaccines. https://t.co/YvacGhUaey",1,0.5388678837810993,1,0.3051511269056195,1,0.6380162302312736,1,0.1455482622865777,1,0.9722017959599428,2.599785299164513
473,266,1237326787111239680,Trump administration orders immigration offices to immediately remove posters explaining how to prevent #coronavirus https://t.co/sDFMQ9guRl,1,0.24653408491092743,1,0.45891204426316146,1,0.5226929008200034,1,0.8885655676772619,1,0.48195065598071096,2.598655253652065
270,437,1366308476771856384,"During the Covid-19 pandemic our logistics teams have been #KeyWorkers, ensuring that vital supplies got to schools, hospitals and supermarkets. From vaccines to food, it all needs road transport professionals. Work in logistics and #MakeADifference. We #KeepBritainMoving. https://t.co/uVh56Lf87c",1,0.5088959222037417,1,0.1680266876007921,1,0.9274518107674938,1,0.04327038033697683,1,0.9496566008602536,2.597301401769258
362,188,1370824940463648768,"Thank you, thank you, thank you to the @DeptVetAffairs and @AmericanLegion for making COVID-19 vaccines available to all veterans today in Los Angeles! Feeling blessed and hopeful! #fauciouchie https://t.co/Dy5lAOHS1c",1,0.4801606624970669,1,0.22087199294136894,1,0.931347188677361,1,0.02082284955696878,1,0.9429053010493436,2.596107994722109
228,81,1237492257458204672,"ð France, Spain and Germany are about 9 to 10 days behind Italy in #COVID19 progression; the UK and the US follow at 13 to 16 days. In Italy we waited too long, these countries should really start implementing aggressive containment measures now. https://t.co/xL7jUczpmY",1,0.8669691986660222,1,0.07674849029197162,1,0.921041259965191,1,0.6845328753674814,1,0.04645798338546636,2.5957498076761327
282,491,1369523567709188096,"Addressing the parliamentary party meeting, PM Modi said that all the MPs and party workers should help eligible people get COVID-19 vaccines including helping them reach the vaccination centres: Parliamentary Affairs Minister Pralhad Joshi https://t.co/RgEAaUviLv",1,0.6535146687729892,1,0.1706583988425976,1,0.79434642083041,1,0.07881829330997536,1,0.8921228363634016,2.589460618119374
268,249,1241184976974077952,"⚠ Due to the large amount of speculation regarding #COVID19, this is a reminder to rely on OFFICIAL sources for accurate information.  Help control the spread of rumors by sharing this page:  https://t.co/12GySEYYXV https://t.co/MJI3xTDpVs",1,0.7852952748378335,1,0.10259100559901246,1,0.7452031629241402,1,0.09568379628737522,1,0.859038780352935,2.5878120200012966
242,180,1369714076801261568,"The EU is exporting COVID-19 vaccines, sometimes. But we need international cooperation, and we need it fast, to avoid vaccine protectionism. We will not be safe until a large fraction of the population of every country in the world is vaccinated. https://t.co/hetueOR0Ji",1,0.6651931956207107,1,0.0928540464062938,1,0.8426621146409881,1,0.04266777975699876,1,0.942605407035643,2.5859825434606343
221,388,1370760334760369920,Vaccines are available in all 95 counties and administered based upon individual risk and phase. Find your COVID-19 phase by visiting https://t.co/S18ayx6w5Y https://t.co/jpR8Ge9dyR,1,0.7868420203542031,1,0.062288940250501024,1,0.7689452927109245,1,0.02389312216428019,1,0.9392215135933956,2.5811908890733046
312,252,1237138362261258240,"Why is CDC's data on US cases lagging behind other entities (including WHO)? Why are we only learning from the AP about a reported CDC recommendation that older Americans not fly, and that the White House blocked CDC from publicizing that recommendation? https://t.co/6j1Cael8ZR",1,0.6447868233021792,1,0.39110576307850975,1,0.5062928413552915,1,0.5226445543267165,1,0.5148314397001278,2.579661421762825
248,28,1369878470956900352,The HCH @edu_betta supported by @CRSMOH @CRSPHCDA1 @DigitalisedCRS @WHONigeria @NphcdaNG and other partners took delivery of Oxford/AstraZeneca Vaccines; one of tools recently deployed by FGoN in response to COVID-19 outbreak. #YesToCOVID19Vaccine https://t.co/rFyEvgr5pE,1,0.7940041629820157,1,0.09787606322582865,1,0.8311102092584229,1,0.040983718623118004,1,0.8139288866841585,2.5779030407735437
302,403,1368913244321112064,"As African countries start receiving #COVID19 vaccines, @projecthopeorg launched a vaccine training program in 20+ African countries with @BrownCHRHS, in partnership w/ @cdcafrica! https://t.co/h6fm4cLkQU",1,0.8497513463713833,1,0.15770237072614512,1,0.7162993486685915,1,0.16517250837418906,1,0.6849323961165267,2.5738579702568356
288,83,1368072067065605888,"Here's a head-to-head comparison table of Sinovac's CoronaVac and Pfizer/BIoNTech's Comirnaty vaccines. Choose wisely based on your risk of exposure to COVID-19, medical history and tolerance of side effects. Talk to a medical professional if in doubt. https://t.co/Fa3iguWczj",1,0.7659695748255244,1,0.1847382122098581,1,0.94835334431053,1,0.06256524162468358,1,0.6115871169545463,2.573213489925142
318,393,1370775227303567104,Covid-19 Vaccines – Are they Bringing Cases and Deaths Down: https://t.co/vQ58BAG4AF #probability #regression #math #datascience #modelling #statistics #globalization #coronavirus #covid-19 #pandemic https://t.co/EQTR6upCwB,1,0.6872239279935582,1,0.21377950973162096,1,0.5876502071460056,1,0.18713858907792813,1,0.8954305825847667,2.5712228165338797
293,11,1369921979696869120,Billboards Put Up In Canada Thanking India And PM Modi For Supplying Covid-19 Vaccines https://t.co/ILnZ53XLdj,1,0.6541514498205716,1,0.1512013106393011,1,0.7712513821262316,1,0.11191505891094344,1,0.8826644140556175,2.5711836155526653
296,497,1366695502092320768,"Public pressure on the @EU_Commission is rising. Vaccines and treatments against COVID-19 should be public goods, not big business Let's get to 1⃣0⃣0⃣.0⃣0⃣0⃣signatures together! 🔁Sign &amp; share https://t.co/4KeNcIlXUs #TRIPSWaiver #NoProfitonPandemic https://t.co/DDk3gveqwp",1,0.8816092779677552,1,0.10429341022408245,1,0.6825714594260855,1,0.1790063511539438,1,0.7229330996813481,2.5704135984532153
407,62,1369977346674016256,"The U.K. does not have an export ban on COVID-19 vaccines — it doesn't need one. Instead, the government designed clever contracts with suppliers and made key investments for vaccine production to ensure its domestic population is served first. https://t.co/7fScIhzECF",1,0.886172467780669,1,0.14069534394927374,1,0.862533615862636,1,0.17791841491920057,1,0.4998319465052108,2.5671517890169904
321,72,1282016746896068608,90% of the coronavirus debate now is about trying to find ways around the fact that the obvious solution is to pay people to stay home until there's a vaccine.,1,0.7425491307547661,1,0.34473836748351894,1,0.8916668166514523,1,0.06565812705410157,1,0.5214100313472531,2.5660224732910923
338,171,1278048643182985216,Congress must ensure that the treatment and the vaccine for coronavirus are free to all Americans. You should not have to go into debt to survive a pandemic.,1,0.10815744737227684,1,0.5670296589867098,1,0.9040480007295696,1,0.44983263193341116,1,0.5368048641414891,2.5658726031634567
207,2,1368592475984691200,We have put in place a thorough and fast-tracked process to assess #COVID19 #vaccines. A similar process was used in 2009 to review and authorize the H1N1 vaccine. Learn more here: https://t.co/2BAFzIADpa #COVIDVaccine #VaccinesWork https://t.co/NRmbqCvy7H,1,0.7315691868708866,1,0.017744520187666035,1,0.9487763682909572,1,0.03464245436941882,1,0.8330791055582402,2.5658116352771687
244,152,1370109908599836672,"Chief Medical Officer Dr. Mary McIntyre speaks about the Pfizer and Moderna #COVID19Vaccines and says Vaccination against COVID-19 will work only if most of us take the vaccines. For more info, visit https://t.co/iibCT1VzFm. https://t.co/KIO8ucQt8c",1,0.6129751218444073,1,0.036869239099528994,1,0.84864825439221,1,0.0803121176829954,1,0.9853546535459602,2.564159386565102
335,289,1235599671571009536,"But, but...Trump didn’t prepare for the coronavirus...his admin still doesn’t have a clue...we are just not ready to combat a pandemic...Trump ignored the HHS, CDC🤪 #FakeNews  WATCH 👇👇  #coronavirus  #RepMarkGreen thank you!  https://t.co/a1Hj1Mtr7u",1,0.7504673358659238,1,0.6898779787188876,1,0.30071103359719265,1,0.597274493345653,1,0.2218317263978531,2.5601625679255102
287,92,1368890321766125568,"PHOTOS: Health professionals and those with health conditions receive COVID-19 vaccines at the National Laboratory, in Kigali. https://t.co/rVvWSjSZlM",1,0.6127093149636275,1,0.13737697953548034,1,0.7594839006300926,1,0.09633074159121224,1,0.9538253835436163,2.559726320264029
263,275,1368226126141792256,"Safe #vaccines are critical to fighting diseases, from #polio to #COVID-19 and evidence shows that the protection provided by vaccines currently licensed in the US outweighs any potential risks https://t.co/jihp6ZhvqV via @USGAO https://t.co/cxksIQmRSH",1,0.5789631201279434,1,0.08984556287934076,1,0.8989530754524304,1,0.06508357066582338,1,0.9183166120936072,2.5511619412191453
352,15,1370376071703564288,I want my kids to get back to normal. That’s why I’ve been working around the clock with teams across the world to develop #COVID19 vaccines. Decades of experience and strong collaboration have helped this work move quickly @EFPIA https://t.co/kpdTBLL933 #WeWontRest #TeamVaccines https://t.co/05ujPkppNI,1,0.4513936908923004,1,0.1387179847638974,1,0.9269849019936294,1,0.049418013657752446,1,0.9845421510341856,2.551056742341765
259,70,1369982894337371904,"All living former presidents and first ladies -- except the Trumps -- have come together for an ad campaign designed ""to educate and empower Americans with information about the COVID-19 vaccines."" https://t.co/nBurdvf9WW https://t.co/bU4gmGU4Wj",1,0.5208044335235311,1,0.03618156751592283,1,0.9208351375520182,1,0.10653977851687968,1,0.9650945301720468,2.5494554472803985
403,415,1369406895325384704,"All 50 states are now offering vaccines to teachers! This is an incredible and important step forward in keeping our children, educators and communities safe. https://t.co/WWPCFiQY1B",1,0.4382805422545296,1,0.1552888899145045,1,0.7912532222353456,1,0.19515046046905415,1,0.963741439713114,2.543714554586548
275,8,1368693058947211264,"Dear Friends, @ACRheum in 2/21 released guidelines for Covid vaccine and immunosuppressive timing. Please see this video where I summarize the guidelines for patients n MDs on how to manage drugs around Covid vaccine. #COVID19 #CovidVaccine #Immunotherapy https://t.co/PzXFAfdwxz",1,0.6294144507825674,1,0.14096622422074045,1,0.8450363667140538,1,0.02739510566133041,1,0.89839215045187,2.541204297830562
210,60,1369673175404052480,"A great episode that touches on many of the issues covered in our 2020 briefing on fair and equitable access to #COVID19 vaccines. Sadly, many of the challenges to ensuring equitable access to #COVIDVaccines highlighted in our briefing still remain. https://t.co/Cs9CPjxixR https://t.co/CrXr4le1eL",1,0.5793626460906346,1,0.01311054154006619,1,0.9480546021371148,1,0.015532726753410775,1,0.9851064688697538,2.54116698539098
