,tweet_id,tweet_text,verifiable,false_info,interest_to_public,general_harm,attention_to_fact_check,verifiable_numeric,false_info_numeric,interest_to_public_numeric,general_harm_numeric,attention_to_fact_check_numeric
1512,1370077921646419968,The fourth Covid-19 vaccine has just obtained marketing authorisation in the EU. Find out about how the European Parliament is supporting and scrutinising the roll-out process of vaccination against Covid-19 in the EU → https://t.co/lmvJaGYLAS https://t.co/lQ7UEZXUNb,1,0,1,0,1,0.23,0.07,0.71,0.45,0.14
1513,1369674571473948672,"143,387 North-East Health Workers To Receive Vaccines Against #COVID19 | Sahara Reporters Phase II vaccination targets the vaccination of the remaining health workers and those aged 50 years and above. READ MORE: https://t.co/FzS4UkCcvJ https://t.co/sflbC0npWD",1,0,1,0,1,0.66,0.65,0.19,0.63,0.78
1514,1369656865915867136,"INDIA will supply made-in-India Covid-19 vaccines to Pakistan through the Covax facility, a Global Alliance for supplying Vaccines across the World. Pakistan signed up for the United Nation’s COVAX Facility, aimed at equitable access to safe and effective COVID-19 vaccines.",1,0,1,0,1,0.34,0.84,0.1,0.17,0.15
1515,1369515863116746752,"NEW: 1 year since #COVID19 was declared a pandemic, our new analysis reveals the scope of inequity in COVID vaccine access. Extra vaccines secured by the US, UK &amp; EU are sufficient to vaccinate 20+ countries facing the worst humanitarian crises. More: https://t.co/uh0l3K9qOD",1,0,1,0,1,0.03,0.22,0.59,0.4,0.83
1516,1369456384056516608,"LOOK: 30,000 doses of AstraZeneca's COVID-19 vaccines are now in Central Visayas. The shipment arrived at 7:40 a.m. on March 10, and it will be stored in DOH-7's cold-storage facility in Cebu City. | Photos courtesy of Radyo Pilipinas - Cebu @cebudailynews https://t.co/Ua5DYm0qC7",1,0,1,0,1,0.38,0.93,0.33,0.98,0.28
1517,1369390124098875136,"As the widespread public health response to the COVID-19 pandemic continues and vaccines continue to be made available to the public, #FAU is planning a full, in-person campus instruction and experience for the fall 2021 semester. https://t.co/TMtqSLllmR",1,0,1,0,1,0.49,0.17,0.85,0.76,0.21
1518,1369316929714982912,"ISIOLO county receives 1,500 doses of covid-19 vaccines.Confirming the receipt,chief officer Ibrahim Aliow said that the vaccine will be distributed to all the three sub counties Merti,Garbatulla and Isiolo. https://t.co/ma38h5GQlU",1,0,1,0,1,0.8,0.08,0.73,0.2,0.54
1519,1369271760357486336,"Currently there are 3 vaccines authorized and recommended to prevent COVID-19 in the United States, including: ▪️ Pfizer ▪️ Moderna ▪️ Johnson &amp; Johnson (Janssen) Get more information each vaccine: https://t.co/jnrsoV1ORk https://t.co/MXxPTDDYda",1,0,1,0,1,0.05,0.8,0.89,0.5,0.12
1520,1369171302771220480,"“This vaccine does not have the coronavirus in it.  Instead, it instructs your body to make the Covid-19 spike protein.  Once injected, you create a threat to yourself and then go to war against the threat you created... --@OfficialNOI #vaccines",1,0,1,0,1,0.32,0.15,0.19,0.2,0.32
1521,1368973410508939264,Immune systems are more effective against #COVID than any vaccine. Lockdowns and masks are destroying our immune systems. Big Pharma want you to have weak immune systems so you keep buying their drugs &amp; injecting their vaccines. https://t.co/3y8lSt4v2c,1,1,1,1,0,0.29,0.96,0.54,0.51,0.79
1522,1368930001928810496,"Official information about Covid-19 and vaccines on Facebook is reaching fewer Black people than other demographic groups in the US, according to @themarkup https://t.co/19Ur8UiHlw",1,0,1,0,1,0.42,0.66,0.63,0.16,0.68
1523,1368902120154533888,European Commission President Ursula von der Leyen told German newspapers that the bloc will receive 300 million doses of the COVID-19 vaccines between April and June. https://t.co/ASA2b3eXZQ,1,0,1,0,1,0.53,0.08,0.2,0.21,0.48
1524,1368616459379834880,"Four sites linked to Russia's SVR, GRU and FSB are spreading disinformation aimed at discrediting the saftey protocols that went into developing Western vaccines, US officials tell @mgordonwsj &amp; @dnvolz. https://t.co/zHlqHiQiiJ",1,0,1,1,0,0.94,0.82,0.45,0.07,0.86
1525,1368478072882692096,"Hat trick of COVID vaccine consignments from #India for health and safety of Sri Lankans! 1st consignment of India-made vaccines as gift helped #lka begin vaccination in January, much ahead of plans(1/5) https://t.co/E2yDqtRe9Z",1,0,1,0,1,0.54,0.82,0.93,0.11,0.16
1526,1368369969344430080,"Today, more than 100 GW physicians, students and staff volunteered to administer vaccines at D.C.'s first high-capacity COVID-19 vaccine event. We are proud to have partnered with @_DCHealth during this historic moment. https://t.co/MXOtySLkSN",1,0,1,0,1,0.57,0.42,0.59,0.98,0.45
1527,1368282812982456320,Big Pharma Shouldn’t Control COVID-19 Vaccines: The real culprits are the companies refusing to share their publicly funded intellectual property and the governments allowing them to get away with it. #covid #vaccine @SonaliKolhatkar https://t.co/xuIGmmY8iG https://t.co/Y0tGxhPrfU,1,2,1,1,0,0.7,0.51,0.41,0.83,0.46
1528,1368143531622232064,"At least 75,000 people received their first dose of COVID-19 vaccines on Friday—the first day on which Rwanda launched its nationwide vaccination campaign targeting priority risk groups, such as frontline workers, and those above 65 years old or with underlying health conditions. https://t.co/oRhTVJlwgj",1,0,1,0,1,0.24,0.36,0.76,0.76,0.95
1529,1367960818869018624,The VA is offering COVID-19 vaccines to veterans of all ages served by the health system. Vaccine appointments are available at the Silverdale VA clinic and through a mobile clinic that has hit the road in rural areas. https://t.co/SLaHJrdY65 https://t.co/h6P1wSgk52,1,0,1,0,1,0.68,0.33,0.99,0.51,0.54
1530,1367901424034648064,"@60022mallard @Nick_Pye Insurance is a legal contract! And the current UK Covid-19 Vaccines are legally classed as 'experimental medical procedures', also exclusions apply to policies, like sky diving &amp; participation in an experimental clinical trial, phase 1,2 or 3 ,we are in phase 3 till 2023!🙈🤷‍♀️",1,0,1,1,1,0.09,0.98,0.08,0.55,0.52
1531,1367344657978454016,"T-Cell responses to COVID-19 mutations are unaffected in recovered patients and in people who have received the Moderna Inc or Pfizer Inc/BioMTech SE vaccines, new data show https://t.co/OwumWWVHMb",1,0,1,0,1,0.99,0.53,0.0,0.38,0.21
1532,1364931097746939904,Alaska Gov. Mike Dunleavy has COVID - and it has killed the sister of DC Mayor Muriel Bowser. Pfizer gets good news on vaccine effectiveness. The latest on virus and vaccines. Live. https://t.co/gr5jrD87IK,1,0,1,0,1,0.09,0.79,0.63,0.85,0.49
1533,1371118097868939264,"More info here on how well these vaccines work. For the Pfizer vaccine for example, it cuts asymptomatic transmission by 94% (!!) and was found to be 97% effective based on real-world Israeli data https://t.co/imwgthppp2",1,0,1,0,1,0.59,0.82,0.88,0.19,0.75
1534,1370537129957330688,"Joe Biden's ordered more than enough vaccines. I believe that by the end of May we're going to see drug store signs that read We Have COVID-19 Shots and signs reading COVID VACCINES, NO APPT NEEDED.",1,0,1,0,1,0.44,0.59,0.94,0.39,0.95
1535,1370467667543523328,👏🏼👏🏼👏🏼👏🏼 Covax starts deliveries of COVID-19 vaccines 💉 in 🇦🇱. 🇪🇺 EU is proud to be a strong supporter of Covax to ensure safe and affordable COVID-19 vaccines reach all countries in the 🌎 #TeamEurope #StrongerTogether #VaccinesForAll,1,0,1,0,1,0.95,0.5,0.84,0.72,0.93
1536,1370453816924069888,"Starting next week, with the help of the Student Health Center, @LamarUniversity will administer the first round of COVID-19 vaccines on campus. Cardinals will be receiving the vaccine March 15-18 from 10 a.m. – 3 p.m. in the Setzer Student Center. https://t.co/266toCkR6l https://t.co/ejPQLdyF5l",1,0,1,0,1,0.56,0.48,0.4,0.67,0.94
1537,1370425159052451840,Forget all the ridiculous nonsense you heard about the vaccines only stopping serious illness and not transmission. The Pfizer Covid vaccine blocks 94% of asymptomatic infections. https://t.co/ytFIMFE844,1,0,1,0,1,0.87,0.51,0.14,0.43,0.62
1538,1370218197790519296,"Namibia has approved the import of six COVID-19 vaccines from China, Russia, the U.S., South Korea and India, announced Namibian health authorities on Thursday. https://t.co/cAF6E3Lxd7",1,0,1,0,1,0.03,0.78,0.98,0.01,0.58
1539,1370194594697261056,"@AmyKremer This is a lie. Bold faced, unapologetic lie. The technology for mRNA vaccines was developed long before Trump had an inkling for politics, and the vaccine for COVID-19 that Pfizer produced was not federally funded. Do better.",1,0,1,0,1,0.12,0.03,0.43,0.19,0.2
1540,1370150619655368704,Correction: A previous tweet incorrectly stated that Alabama Regional Medical Services had not yet received any doses of the COVID-19 vaccine. ARMS says it received its first vaccines from the county Feb. 19 and its first shipment of vaccines from the state allocation on March 8.,1,0,1,0,1,0.94,0.26,0.75,0.02,0.05
1541,1370118777782857728,"US govt is giving families $1,400 stimulus cash, in a $1.9T package, and increasing unemployment benefits to ease economic burden caused by COVID-19 pandemic. GoK has imposed new taxes on citizens &amp; scrapped reliefs. Still, no money for vaccines. https://t.co/uz07G0oZrs",1,0,1,0,1,0.72,0.1,0.06,0.73,0.75
1542,1370102488125349888,New translations of COVID-19 vaccine fact sheets now available in 22 languages. Translated by @nrc_rim using professional translators and reviewed by linguists and people in the target communities. #covidvaccines #MedTwitter #lep #healthequity https://t.co/86ybekyM4i https://t.co/AG0LycFwGO,1,0,1,0,1,0.27,0.62,0.14,0.75,0.93
1543,1370074552039002112,"Vaccines at CVS pharmacies in California will be available to individuals meeting state eligibility, including K-12 teachers, staff and childcare workers. https://t.co/quOiyTZeg9",1,0,1,0,1,0.02,0.68,0.22,0.95,0.06
1544,1370008941325869056,President #Kagame and First Lady received their #COVID-19 vaccines!! #RwOT https://t.co/LobgY9S88M,1,0,1,0,1,0.94,0.89,0.86,0.22,0.78
1545,1370006465596043264,"A made-in-Alberta #COVID19 vaccine is proceeding to clinical trials. Unlike other vaccines that rely on mRNA, #Edmonton-based @entospharma’s vaccine is DNA-based, more stable, and can be stored in a regular refrigerator for over a year. https://t.co/vw8wk1r81v HT @UAlberta",1,0,1,0,1,0.07,0.41,0.05,0.13,0.64
1546,1369971950647349248,"Pigs do FLy! The New York Times publish a piece. The leading medical journal The Lancet showing that Sputnik V, the Russian vaccine, had an efficacy rate of 91.6 percent and China's vaccine is out performing the USA https://t.co/xZFUdRDvKS",1,0,1,0,1,0.89,0.12,0.98,0.44,0.46
1547,1369807159186296832,"Cross River State have received the Covid-19 Astrazeneca vaccines. In this first phase we are targeting health workers and other frontliners. But first register via this link https://t.co/akrirPvIzP Covid-19 Vaccines are safe,potent and effective, https://t.co/XnE09nMoXl",1,0,1,0,1,0.57,0.74,0.99,0.9,0.04
1548,1369758711451951104,"Alaska has become the first US state to make COVID-19 vaccines available to anyone age 16 or older, eliminating eligibility requirements for people who work or live in the state. https://t.co/Bldrh6lnCU",1,0,1,0,1,0.33,0.44,0.57,0.08,0.96
1549,1369699489267736320,"Today, here at Enugu airport, @UNICEF_Nigeria and partners received the first consignment of COVID 19 Vaccines for 3 South East States @EnuguStateGovt , @Anambrastate_ng , @EbonyiGov . Well done to all the stakeholders for such a remarkable and memorable occasion. https://t.co/4MTndYb2Xx",1,0,1,0,1,0.65,0.88,0.65,0.47,0.56
1550,1369670996538646528,Rexall and Costco will be among the pharmacy chains participating in the rollout of the Oxford-AstraZeneca vaccine in Ontario. https://t.co/2LySTYPnY0 #ONPOLI,1,0,1,0,1,0.19,0.02,0.73,0.35,0.21
1551,1369528547086274304,"The Hope Consortium, an #AbuDhabi-led public-private partnership delivering large quantities of Covid-19 vaccines globally, will host the World Immunisation and Logistics Summit virtually from 29-30 March. https://t.co/Ee0TV9F4J1",1,0,1,0,1,0.52,0.86,0.69,0.8,0.19
1552,1369483244731691008,"Wow! McDonald’s Philippines purchased close to 100,000 COVID-19 vaccine doses from AstraZeneca, and will be vaccinating their employees for free. https://t.co/fU4ZDPPhe4",1,0,1,0,1,0.01,0.84,0.8,0.1,0.18
1553,1369474248847228928,COVID-19 vaccinations are now open to anyone age 16 &amp; above who lives/works in Alaska. Pfizer vaccine is currently authorized for age 16 &amp; up; Moderna and Johnson &amp; Johnson for 18 &amp; up. Check https://t.co/Y3I10u7hln for future clinic announcements https://t.co/5Zc9a18EEh,1,0,1,0,1,0.93,0.54,0.39,0.77,0.06
1554,1369359994731307008,"Vaccines are safe, effective and the best way to protect you and those around you from serious illnesses like #COVID-19. #Vaccines work with your immune system so your body will be ready to fight the virus if you are exposed. @AnishNation @ChiefsofOntario @AFN_Updates https://t.co/aKk2nnyuMe",1,0,1,0,1,0.03,0.59,1.0,0.45,0.85
1555,1369348538128293888,"COVID-19 vaccines provide serious protection, but it's important to know that you may experience mild side effects after receiving a vaccine. Don't worry; side effects are normal and should go away within a few days. https://t.co/D5phGz7RF1",1,0,1,0,1,0.16,0.72,0.94,0.92,0.88
1556,1369314751449346048,Potassium chloride is so poisonous it is used in US executions. And in covid-19 vaccines. It is little wonder people are saying this is a depopulation exercise. Gates. Johnson. Rockefeller. Prince Charles. Klaus Schab - all think there are too many plebs. https://t.co/x7iq6ge0LH,1,1,1,1,0,0.03,0.68,0.35,0.18,0.54
1557,1369024403250573312,"This past weekend, our regional vaccination efforts hit a major milestone: we have administered more than 100,000 vaccines, and ended the weekend with more than 109,000 doses given through UTMB. Learn more and get on the vaccine waitlist @ https://t.co/YyhfKcwhAr https://t.co/08eou3bv7Y",1,0,1,0,1,0.73,0.17,0.28,0.79,0.97
1558,1368988193555509248,“COVAX aims to achieve vaccine equality. We are working with manufacturers and government institutions to ensure that COVID-19 vaccines are delivered to vulnerable nations.” - @yodifiji #IWD2021 #COVAX #AfricaCDC,1,0,1,0,1,0.44,0.72,0.06,0.5,0.73
1559,1368688832997101568,"Southeast PA represents 24.5% of the PA senior population, 26% of the covid cases, deaths, and entire population (not county Philly who gets Fed vaccines). We've gotten 21% of the PA DoH's vaccine allocation. My hope is that after our call with them this afternoon, that changes",1,0,1,0,1,0.53,0.59,0.8,0.34,0.06
1560,1367963746241552384,"“There are over 8k family doctors across Ontario. In the fall, many of our clinics vaccinated more than 46 people/hour at dedicated flu shot clinics with doctors working together with nurses, clerical, volunteers, and other. We know we can do the same with the COVID-19 vaccines.” https://t.co/ON5oZaxUgC",1,0,1,0,1,0.93,0.65,0.8,0.86,0.05
1561,1367757532148637696,LPU Davao Interprofessional Learning Lecture Series presents: 1. COVID-19 Vaccines 2. Pharmacists as Vaccinators Admission is FREE and is OPEN TO ALL interested participants! Register here now: https://t.co/3J3HlU7F3g Limited slots only. #BSPharmacy https://t.co/iNj74ZZMMw,1,0,1,0,1,0.65,0.45,0.58,0.47,0.57
1562,1367701579571281920,"Deputy Chief Public Health Officer, Dr Emily Kirkpatrick answers your questions about the Pfizer and AstraZeneca vaccines. Both the Pfizer and AstraZeneca vaccines have met the extremely high safety standards set by the @TGAgovau. Learn more: https://t.co/OYQPwNuHYm https://t.co/9BAtjlY1xe",1,0,1,0,1,0.49,0.93,0.28,0.9,0.23
1563,1367646772030537728,"2) We highlight, with three remarkable COVID-19 vaccines authorized in the U.S. and millions of Americans getting vaccinated daily, it is indeed time for COVID optimism while still being cognizant of VOCs",1,0,1,0,1,0.67,0.32,0.77,0.84,0.52
1564,1370765118057951232,"With this new COVID relief package, we’re turbocharging vaccine distribution. This means more vaccines should be available very soon throughout the Valley. To find out where and when you can get a vaccine, head to California’s vaccine hub at https://t.co/y1NxHiUNaD https://t.co/HYR9ghsizC",1,0,1,0,1,0.2,0.22,0.85,0.24,0.08
1565,1370748735202951168,Over 200 people have died after having the AZ vaccine and 200 after the Pfizer (along with some other pretty adverse effects such as heart attacks/blindness etc). AstraZeneca’s experimental COVID vaccines are banned in 9 countries... https://t.co/cCUxsOUTL7,1,1,1,1,0,0.07,0.97,0.01,0.53,0.69
1566,1370524515579555840,Vaccines Update: Over 100 million of the Covid-19 vaccine doses have been administered. Please wash your hands and double mask,1,0,1,0,1,0.34,0.09,0.37,0.59,0.34
1567,1370406078349938688,The primary target of Dr. Türeci and Dr. Şahin’s research has been developing mRNA vaccines to fight cancer. This primed the doctors for their groundbreaking work of turning the immune system against the Covid-19 spike protein. 5/,1,0,1,0,1,0.14,0.72,0.76,0.21,0.45
1568,1370263202043428864,Coronavirus latest news: EU told to expect no AstraZeneca vaccines from US in near future https://t.co/AaPPHleYO5,1,0,1,0,1,0.9,0.34,0.51,0.98,0.24
1569,1370223051028229888,"As COVID-19 vaccines become more widely available, some of Hollywood's biggest stars are eligible for shots and sharing their experiences. https://t.co/VVpC5SW6mJ",1,0,1,0,1,0.94,0.18,0.99,0.72,0.49
1570,1370129382447063040,"Covid-19 vaccines are in Phase 1B, Tier 1. Eligibility req. have been updated to include more groups and went into effect on March 9. Join the citywide vaccine waitlist by 📞 311 or visit https://t.co/Jo2n8qslBP #Covid2021 #Covid19vaccine #MaskUp #SleevesUp #StaySafe #NOLA https://t.co/lYS2wXxTlf",1,0,1,0,1,0.91,0.12,0.09,0.39,0.99
1571,1370121077725089536,Alberta’s government is committed to protecting all Albertans. This includes working tirelessly to ensure vaccines are offered as quickly as possible and that testing for COVID-19 is available to Albertans if and when they need it to help stop the spread. 4/4,1,0,1,0,1,0.11,0.25,0.28,0.73,0.54
1572,1370117160572424192,#China | The International Olympic Committee (IOC) announced Thursday that it would pay for additional vaccines against COVID-19 that the Chinese Olympic Committee has offered to athletes competing in both the Tokyo 2020 and the Beijing 2022 Olympic Games. https://t.co/C3DtZBZosF,1,0,1,0,1,0.82,0.9,0.32,0.29,0.51
1573,1369993167848767488,"#Azerbaijan along w/Ecuador, on behalf of the NonAlignedMovement, has tabled a draft resolution on Ensuring equitable, affordable, timely, and universal ACCESS by all countries to VACCINES in response to the COVID-19 pandemic at the 46th Session of the UN #HumanRightsCouncil https://t.co/pny65VVrhh https://t.co/m7FT4Pxb66",1,0,1,0,1,0.8,0.06,0.72,0.37,0.43
1574,1369983795957542912,China said it has donated COVID-19 vaccines to 69 developing members + vaccine R&amp;D and manufacturing cooperation with more than 10 members. China underlined that vaccines should be a public good globally. Is open to engagement on #TRIPSWaiver discussions @wto,1,0,1,0,1,0.03,0.77,0.06,0.7,0.8
1575,1369980945818734336,#whatishappeninginthailand Thailand Post Distribution (THPD) and Thai Airways International Plc (THAI) have agreed to deliver COVID-19 vaccines to both domestic and overseas destinations. https://t.co/msbHMvSrhT,1,0,1,0,1,0.18,0.84,0.45,0.82,0.83
1576,1369705422605651968,"This piece by @MatinaStevis is telling. The UK and the US are doing vaccine nationalism, but if it were for my TL over the past months, it would seem that the EU is the bad guy. E.U. Exports Millions of Covid Vaccine Doses Despite Supply Crunch at Home https://t.co/di3rfDFspe",1,0,1,0,1,0.6,0.9,0.82,0.58,0.6
1577,1369698347347374080,"Between the new sites launched and the arrival of J&amp;J and Pfizer vaccines, we now have appointment availability in Los Angeles for all eligible populations (healthcare, 65+, food. agriculture, education, childcare). Spread the word: https://t.co/a3DxfQKUWt https://t.co/VM1hZauMGV",1,0,1,0,1,0.28,0.71,0.8,0.9,0.44
1578,1369675084311400448,"BAKUNATION READY: Mayor Beng Climaco welcomes the arrival of additional 20,000 COVID-19 vaccines, 10,000 of which are AstraZeneca vials, Wednesday afternoon. The mayor joined DOH and FDA officials in inspecting the vaccines after they were transported to the DOH cold chain (1/3) https://t.co/6zdDQ4ktZs",1,0,1,0,1,0.61,0.62,0.82,0.12,0.93
1579,1369504774572417024,#KickCOVIDoutOfKenya The National Emergency Response Committee and the Kenya National Immunization Technical Advisory Group endorsed the introduction of COVID-19 vaccine in Kenya. The roll out will be done in the context of the National Routine Vaccines and Immunization Program. https://t.co/ZjTK0bhrkj,1,0,1,0,1,0.01,0.63,0.46,0.71,0.95
1580,1369435153819459584,"Zimbabwe on Tuesday announced its emergency use of two Chinese COVID-19 vaccines, produced by #Sinopharm and #Sinovac. https://t.co/osxncZDc7X",1,0,1,0,1,0.78,0.98,0.07,0.11,0.89
1581,1369347130800934912,"CCSD teachers and school staff have begun receiving the COVID-19 vaccine this week as eligibility for Priority Group 1B vaccinations took effect. This week, employees at 48 schools will receive vaccines. The remaining CCSD schools will be scheduled during the week of Mar 15. https://t.co/xSxl4SsSQV",1,0,1,0,1,0.06,0.5,0.68,0.14,0.52
1582,1369296414702927872,Prioritizing the distribution of the @JNJNews vaccine to rural areas would reduce the burden on rural health care providers and county health officials. #IA02 https://t.co/APY8IuAPOe,1,0,1,0,1,0.45,0.16,0.77,0.06,0.05
1583,1369286828767940608,"2) Beijing has committed to provide at least 463 million doses of its home-made COVID-19 vaccines through exports and donations across the world from Asia to Africa, Europe and Latin America, according to Reuters calculations.",1,0,1,0,1,0.28,0.96,0.48,0.42,0.03
1584,1369278547081060352,"There are 3 #CovidVaccines approved for use in Ireland now. Like all medicines, vaccines can cause side effects. Most of these are mild to moderate &amp; short-term. Not everyone gets side effects. For factual, expert information you can trust visit: https://t.co/eVHCQ2d2ds #HoldFirm https://t.co/lPNVeK4MZa",1,0,1,0,1,0.29,0.18,0.32,0.83,0.57
1585,1369264512172457984,Latin American governments gave legal and tax benefits to pharmaceutical companies in vaccine purchases 📑🔍 13 countries changed their laws in order to purchase the Covid-19 vaccine between September 2020 and February 2021. 🔗 https://t.co/YRuTrUi8Fk #VacunasSecretasLatam 💉 https://t.co/wlzWBBNU30,1,0,1,0,1,0.52,0.61,0.33,0.64,0.62
1586,1369145185821544448,"It’s an elbow bump on the arrival of the AstraZeneca vaccine. On Sunday, Minister Greg Hunt, Julia Gillard and Dr Brendan Murphy received their vaccination. They also highlighted the need to get credible #COVID19 information from sources like https://t.co/MOM9rv9OKi https://t.co/Yqz5EJPrut",1,0,1,0,1,0.0,0.24,0.14,0.13,0.7
1587,1369045262283411456,"Indian vaccine makers are also planning to produce more COVID-19 vaccines developed by the United States and Russia, including Johnson &amp; Johnson. https://t.co/mKt8H71ktc",1,0,1,0,1,0.51,0.46,0.85,0.33,0.55
1588,1369041764502409216,#CROI2021 kicked off over the weekend with longtime HIV activists calling on scientists and researchers to take action on global access to #COVID19 vaccines. AVAC has been tracking this issue and has produced some new access resources for advocates. https://t.co/B9WbCXAW0G,1,0,1,0,1,0.55,0.68,0.87,0.56,0.59
1589,1368856942970601472,"Vaccines are an important tool in the battle against the #COVID19 pandemic. By choosing to get a vaccine, you are helping to protect yourself, your loved ones and those around you who may be more vulnerable to the disease @EFPIA https://t.co/8shQJOEu63 #WeWontRest #TeamVaccines https://t.co/NYNEjOauU5",1,0,1,0,1,0.59,0.9,0.71,0.93,0.1
1590,1368596473378578432,"India has a steady supply of #COVID19vaccines that are safe with proven immunogenicity and efficacy. Based on the initial results, Made in India vaccines have shown the lowest adverse events following immunization in the world, @drharshvardhan said. https://t.co/xP0NVDOhGa",1,0,1,0,1,0.44,0.87,0.21,0.62,0.12
1591,1368215012725129216,"Our West COVID-19 vaccine clinic in Lawrence was visited yesterday by @RepLoriTrahan. Staff showed her the important role community health centers play in the nation’s vaccine rollout. @GLFHC is administering 1,000 vaccines in Lawrence and Methuen six days a week. #covid19chc https://t.co/VeORS4EFWW",1,0,1,0,1,0.97,0.21,0.19,0.25,0.6
1592,1367856195978092288,The vaccines have been tested on tens of thousands of men and women of all ages across the globe - which makes them safe for everybody in Southwark. Help beat Covid-19 and get your jab when offered by the NHS https://t.co/7aAQ96J5G1 https://t.co/ZYwhc8OTg3,1,0,1,0,1,0.41,0.82,0.2,0.25,0.68
1593,1367075679280357120,"As of the end of February, China has provided COVID-19 #vaccine aid to 69 countries and two international organizations, and exported vaccines to 28 countries, a spokesperson for the fourth session of the 13th National Committee of the CPPCC said on Wednesday. #2021TwoSessions https://t.co/OGqnwBAGiY",1,0,1,0,1,0.41,0.44,0.2,0.59,0.94
1594,1366768272453025792,It is because of intellectual property that today we have over 300 treatments and more than 200 vaccines being explored for use against COVID-19 #WeWontRest,1,0,1,0,1,0.99,0.03,0.4,0.53,0.37
1595,1371117741554421504,"All COVID-19 vaccine appointments are booked for now at CVS locations in Charlotte and Monroe. For those looking for extra doses, at least 2 CLT CVS locations offering shots- Plaza Midwood and E. Charlotte (5700 Albemarle Rd). Appointments opened yesterday. Vaccines start today",1,0,1,0,1,0.89,0.77,0.43,0.84,0.63
1596,1371024318386348032,"Georgia received its 1st AstraZeneca vaccine shipment on Saturday, the last European country to begin the vaccination process. The 43,200 doses were received through the COVAX initiative to provide equal access to Covid testing, treatments and vaccines https://t.co/adaY5iMlho",1,0,1,0,1,0.29,0.06,0.01,0.86,0.17
1597,1370943048276869120,Over 1 MILLION COVID-19 vaccines have been administered in Utah. @DeidreHenderson says this effort is the most important thing Utah is engaged in right now and thanked the thousands of people working to save lives by administering the vaccines. @fox13 https://t.co/zYx667Xt87,1,0,1,0,1,0.18,0.59,0.83,0.81,0.63
1598,1370726177149714432,Science and engineering FTW: it used to take 110 days for Pfizer to make a batch of vaccine. Now it’s down to 60 days. Good explanatory reporting via @suehalpernVT⁩. https://t.co/e2onevbQD5,1,0,1,0,1,0.74,0.25,0.97,0.89,0.82
1599,1370711064745230336,"Another big number for COVID-19 vaccines for Wales yesterday; 40,211 (27,542 first doses and 12,669 second doses). That's 1.59% of the adult population, higher than the previous day's numbers and therefore a new daily record.",1,0,1,0,1,0.08,0.05,0.57,0.01,0.86
1600,1370579137119784704,"“The vaccine works. It is safe, effective, and potent.” In 1955, those were the words that told the world that the polio shot was a success. But society soon found out the first vaccines were the end of the beginning — not quite the beginning of the end https://t.co/fS00jfMt07",1,0,1,0,1,0.65,0.36,0.85,0.3,0.42
1601,1370417841279746048,"A growing number of Americans want to get the coronavirus vaccine, and a majority also support workplace, lifestyle and travel restrictions for those not inoculated against COVID-19 https://t.co/GrauSnPTFQ",1,0,1,0,1,0.34,0.76,0.69,0.83,0.77
1602,1370389355685117952,"Data from the Medicines and Healthcare products Regulatory Agency (MHRA) shows the vaccines are extremely safe. Side effects do occur, but for most people they are mild and go away within a few days. More information on vaccines here: https://t.co/oelSgFvZV3 https://t.co/7TlTjHDwzy",1,0,1,0,1,0.07,0.34,0.88,0.5,0.64
1603,1370359373034295296,"Bahrain is offering COVID-19 vaccines to #F1 personnel ahead of preseason testing this weekend and the March 28 season opener; drivers @SChecoPerez and @Carlossainz55 chose to get inoculated. Since last season, six @F1 drivers (30% of the starting grid) have contracted COVID-19. https://t.co/XZQ9GvwtX4",1,0,1,0,1,0.88,0.35,0.1,0.9,0.36
1604,1370200494904373248,"“The United States has administered 98,203,893 doses of COVID-19 vaccines in the country and distributed 131,131,470 doses as of Thursday morning” https://t.co/AvZ48Jn4JM",1,0,1,0,1,0.97,0.25,0.03,0.04,0.21
1605,1370185316057952256,"This week, we reached the significant milestone of administering more than 200,000 doses of the COVID-19 vaccine. This accounts for 1/3 of all shots given in Northern Virginia and 1 in every 11 administered in the Commonwealth of Virginia! https://t.co/xazDZsDPtg #COVIDvaccine",1,0,1,0,1,0.55,0.09,0.47,0.91,0.33
1606,1370174026732105728,"The World Bank’s Board approved $500 million in funding to support the Philippine government’s program to purchase and distribute COVID-19 vaccines, strengthen the country’s health systems, and overcome the impact of the pandemic especially on the poor and the most vulnerable.",1,0,1,0,1,0.19,0.64,0.82,0.15,0.65
1607,1370140139758968832,"ONE YEAR LATER: The @WHO declared the coronavirus a global pandemic exactly one year ago today. Now, as COVID-19 vaccines rollout nationwide and new cases are on the decline, there's hope that life will eventually return to a new normal. More tonight, watch at 6:30 p.m. ET https://t.co/QhN8YWpDHD",1,0,1,0,1,0.14,0.19,0.76,0.68,0.02
1608,1370055807925157888,The UK Government has followed Wales in offering vaccines to rough sleepers and homeless people. @LGeraghty23 reports: https://t.co/4SlHvtCnfh,1,0,1,0,1,0.67,0.52,0.38,0.32,0.01
1609,1370025232157732864,There are now three safe and effective COVID-19 vaccines available to Tennesseans! Learn how to choose the best one for you: https://t.co/EhK11bSiJT,1,0,1,0,1,0.35,0.64,0.31,0.58,0.51
